guess,clue,literal_score,pragmatic_score,wordpair
clay-lieutenant,holiness,0.004863265764952231,0.00526315785367689,piety-bless
clay-fuzzy,holiness,0.0048513643631218385,0.005263157853396092,piety-bless
clay-temperature,holiness,0.004847633762203506,0.0052631578287439746,piety-bless
clay-rebellion,holiness,0.004874832067620924,0.005263157896048675,piety-bless
clay-apex,holiness,0.004855164851058935,0.005263157843286048,piety-bless
clay-mark,holiness,0.004901834729176637,0.0052631578287978265,piety-bless
clay-foot,holiness,0.00486123048261121,0.005263157841337634,piety-bless
clay-bond,holiness,0.004893811451842358,0.005263157885884349,piety-bless
clay-reliable,holiness,0.004875601596846165,0.0052631578367418295,piety-bless
clay-banjo,holiness,0.004860339677321688,0.005263157848968335,piety-bless
clay-smell,holiness,0.004867376216257792,0.0052631578500187985,piety-bless
clay-tide,holiness,0.004904114635401107,0.005263157827949118,piety-bless
clay-oregano,holiness,0.004853604599773638,0.005263157848911254,piety-bless
clay-suggest,holiness,0.004837015611518335,0.005263157827750555,piety-bless
clay-prophet,holiness,0.0058743742824201774,0.005263157914326174,piety-bless
clay-piety,holiness,0.006169642026692198,0.005263158010312678,piety-bless
clay-bless,holiness,0.006127716097148676,0.005263157981331002,piety-bless
lieutenant-fuzzy,holiness,0.004852397047991901,0.00526315787163889,piety-bless
lieutenant-temperature,holiness,0.004848662527150768,0.005263157845425438,piety-bless
lieutenant-rebellion,holiness,0.004875889466254983,0.005263157912237391,piety-bless
lieutenant-apex,holiness,0.00485620153176013,0.005263157859841824,piety-bless
lieutenant-mark,holiness,0.00490292068146416,0.005263157846077303,piety-bless
lieutenant-foot,holiness,0.004862273545883764,0.005263157858189264,piety-bless
lieutenant-bond,holiness,0.0048948889069459905,0.005263157903935044,piety-bless
lieutenant-reliable,holiness,0.004876659807476319,0.005263157853300575,piety-bless
lieutenant-banjo,holiness,0.004861381802844879,0.005263157866287952,piety-bless
lieutenant-smell,holiness,0.004868425752864794,0.005263157867308373,piety-bless
lieutenant-tide,holiness,0.004905203004271722,0.005263157845474321,piety-bless
lieutenant-oregano,holiness,0.0048546396397253205,0.005263157866212302,piety-bless
lieutenant-suggest,holiness,0.004838033232650512,0.005263157843782724,piety-bless
lieutenant-prophet,holiness,0.005876566949610086,0.005263157932433802,piety-bless
lieutenant-piety,holiness,0.0061721985648982396,0.005263158030477088,piety-bless
lieutenant-bless,holiness,0.0061302202324957705,0.005263158001195827,piety-bless
fuzzy-temperature,holiness,0.004836935848468125,0.005263157844648096,piety-bless
fuzzy-rebellion,holiness,0.004863836692161723,0.00526315791748759,piety-bless
fuzzy-apex,holiness,0.0048443847030275496,0.0052631578605241034,piety-bless
fuzzy-mark,holiness,0.004890542736280322,0.005263157846472808,piety-bless
fuzzy-foot,holiness,0.004850384028764746,0.005263157858321614,piety-bless
fuzzy-bond,holiness,0.004882607726980918,0.005263157906844621,piety-bless
fuzzy-reliable,holiness,0.004864597786135681,0.005263157853947811,piety-bless
fuzzy-banjo,holiness,0.004849502965313381,0.005263157867365732,piety-bless
fuzzy-smell,holiness,0.004856462514356896,0.005263157867929728,piety-bless
fuzzy-tide,holiness,0.004892797539447064,0.005263157845230783,piety-bless
fuzzy-oregano,holiness,0.004842841496894642,0.005263157866986491,piety-bless
fuzzy-suggest,holiness,0.004826433469094487,0.00526315784395233,piety-bless
fuzzy-prophet,holiness,0.005851594115461078,0.005263157936514703,piety-bless
fuzzy-piety,holiness,0.006143087736546028,0.005263158038547805,piety-bless
fuzzy-bless,holiness,0.006101705258325897,0.005263158007896173,piety-bless
temperature-rebellion,holiness,0.004860058703751938,0.005263157886038938,piety-bless
temperature-apex,holiness,0.004840680578493715,0.005263157835457335,piety-bless
temperature-mark,holiness,0.004886662956431395,0.005263157821161966,piety-bless
temperature-foot,holiness,0.004846657148440517,0.005263157833439681,piety-bless
temperature-bond,holiness,0.004878758237879045,0.005263157876057264,piety-bless
temperature-reliable,holiness,0.004860816902891204,0.005263157828885833,piety-bless
temperature-banjo,holiness,0.004845779428317246,0.005263157840840657,piety-bless
temperature-smell,holiness,0.004852712555149055,0.005263157841837192,piety-bless
temperature-tide,holiness,0.004888909145123595,0.005263157820005849,piety-bless
temperature-oregano,holiness,0.004839143222207288,0.005263157840920088,piety-bless
temperature-suggest,holiness,0.004822797300623095,0.005263157820242942,piety-bless
temperature-prophet,holiness,0.005843775455497501,0.0052631579038217614,piety-bless
temperature-piety,holiness,0.006133976335238597,0.005263157996512902,piety-bless
temperature-bless,holiness,0.006092779970923856,0.005263157968460723,piety-bless
rebellion-apex,holiness,0.004867685485521697,0.0052631579023271315,piety-bless
rebellion-mark,holiness,0.0049149510290208975,0.005263157889099817,piety-bless
rebellion-foot,holiness,0.004873828276286389,0.005263157901038558,piety-bless
rebellion-bond,holiness,0.004906825022512639,0.005263157954898408,piety-bless
rebellion-reliable,holiness,0.0048883825105708115,0.005263157895960441,piety-bless
rebellion-banjo,holiness,0.004872926134453933,0.005263157909873267,piety-bless
rebellion-smell,holiness,0.004880052267129429,0.005263157911503967,piety-bless
rebellion-tide,holiness,0.00491726015146049,0.00526315788831483,piety-bless
rebellion-oregano,holiness,0.004866105399254612,0.005263157910000563,piety-bless
rebellion-suggest,holiness,0.004849305838294544,0.0052631578842017145,piety-bless
rebellion-prophet,holiness,0.005900879899868846,0.0052631579853410744,piety-bless
rebellion-piety,holiness,0.006200553258527185,0.005263158096540986,piety-bless
rebellion-bless,holiness,0.006157992765480859,0.0052631580637917804,piety-bless
apex-mark,holiness,0.004894495294939921,0.005263157835559234,piety-bless
apex-foot,holiness,0.00485418072406329,0.005263157847772151,piety-bless
apex-bond,holiness,0.00488652940722318,0.0052631578922150216,piety-bless
apex-reliable,holiness,0.004868449530425534,0.005263157843198317,piety-bless
apex-banjo,holiness,0.004853296252547917,0.005263157855678944,piety-bless
apex-smell,holiness,0.004860282735493288,0.005263157856795486,piety-bless
apex-tide,holiness,0.0048967588797560165,0.005263157835158593,piety-bless
apex-oregano,holiness,0.004846609032773667,0.0052631578557797605,piety-bless
apex-suggest,holiness,0.0048301376972141345,0.005263157833998252,piety-bless
apex-prophet,holiness,0.005859563810196828,0.005263157920152289,piety-bless
apex-piety,holiness,0.006152376524689095,0.005263158015447711,piety-bless
apex-bless,holiness,0.0061108041212198875,0.005263157986883214,piety-bless
mark-foot,holiness,0.004900803836434687,0.00526315783340679,piety-bless
mark-bond,holiness,0.004934693831841272,0.005263157877968177,piety-bless
mark-reliable,holiness,0.004915751464175607,0.0052631578283197315,piety-bless
mark-banjo,holiness,0.00489987734150083,0.005263157841162003,piety-bless
mark-smell,holiness,0.0049071959421143965,0.005263157842726886,piety-bless
mark-tide,holiness,0.004945412462341802,0.0052631578203234265,piety-bless
mark-oregano,holiness,0.004892872600721398,0.005263157841904245,piety-bless
mark-suggest,holiness,0.004875620725900098,0.005263157819054637,piety-bless
mark-prophet,holiness,0.005957806680010368,0.005263157907571318,piety-bless
mark-piety,holiness,0.006266993707569127,0.0052631580058480325,piety-bless
mark-bless,holiness,0.006223062254269071,0.005263157976265686,piety-bless
foot-bond,holiness,0.004892788624094579,0.005263157890841436,piety-bless
foot-reliable,holiness,0.004874597034811106,0.005263157841263979,piety-bless
foot-banjo,holiness,0.004859350382385855,0.005263157853767822,piety-bless
foot-smell,holiness,0.004866379887120712,0.005263157854802675,piety-bless
foot-tide,holiness,0.004903081448993209,0.005263157833108148,piety-bless
foot-oregano,holiness,0.004852622030093038,0.005263157853983441,piety-bless
foot-suggest,holiness,0.004836049574926599,0.00526315783200012,piety-bless
foot-prophet,holiness,0.005872293094736646,0.005263157919369046,piety-bless
foot-piety,holiness,0.00616721556511667,0.005263158015951525,piety-bless
foot-bless,holiness,0.006125339358936883,0.005263157986940369,piety-bless
bond-reliable,holiness,0.0049076191815443084,0.00526315788457237,piety-bless
bond-banjo,holiness,0.004891869376280751,0.005263157900196675,piety-bless
bond-smell,holiness,0.004899130700858523,0.005263157901380209,piety-bless
bond-tide,holiness,0.00493704704716374,0.005263157877973576,piety-bless
bond-oregano,holiness,0.004884919392290076,0.005263157899991563,piety-bless
bond-suggest,holiness,0.004867802114039466,0.005263157873746386,piety-bless
bond-prophet,holiness,0.005940867842386962,0.005263157975228327,piety-bless
bond-piety,holiness,0.00624721669468977,0.005263158086711334,piety-bless
bond-bless,holiness,0.0062036943278009045,0.005263158053438084,piety-bless
reliable-banjo,holiness,0.004873694200431218,0.005263157849056619,piety-bless
reliable-smell,holiness,0.004880825806402885,0.005263157850167883,piety-bless
reliable-tide,holiness,0.004918062371563245,0.0052631578286669155,piety-bless
reliable-oregano,holiness,0.0048668682324568375,0.0052631578493714404,piety-bless
reliable-suggest,holiness,0.004850055808006076,0.005263157827024808,piety-bless
reliable-prophet,holiness,0.005902499001218534,0.005263157913911879,piety-bless
reliable-piety,holiness,0.0062024419740704445,0.0052631580102759645,piety-bless
reliable-bless,holiness,0.006159842640794601,0.005263157981243253,piety-bless
banjo-smell,holiness,0.004865484450786562,0.005263157863101044,piety-bless
banjo-tide,holiness,0.004902152892997606,0.005263157841074198,piety-bless
banjo-oregano,holiness,0.004851738957980158,0.005263157862114409,piety-bless
banjo-suggest,holiness,0.004835181359473173,0.005263157839154345,piety-bless
banjo-prophet,holiness,0.005870422923255946,0.00526315792919604,piety-bless
banjo-piety,holiness,0.006165035208609056,0.005263158028895932,piety-bless
banjo-bless,holiness,0.0061232036715742,0.005263157999048137,piety-bless
smell-tide,holiness,0.004909487782832755,0.005263157841852464,piety-bless
smell-oregano,holiness,0.004858714381448841,0.005263157862035454,piety-bless
smell-suggest,holiness,0.0048420393716615984,0.005263157840555,piety-bless
smell-prophet,holiness,0.005885202442353276,0.005263157930013279,piety-bless
smell-piety,holiness,0.006182268130610267,0.005263158028830969,piety-bless
smell-bless,holiness,0.006140083257340062,0.005263157999168897,piety-bless
tide-oregano,holiness,0.00489513257961401,0.005263157840882121,piety-bless
tide-suggest,holiness,0.0048778424266996455,0.005263157819570759,piety-bless
tide-prophet,holiness,0.005962623781124349,0.005263157906693657,piety-bless
tide-piety,holiness,0.006272619066473211,0.005263158003791337,piety-bless
tide-bless,holiness,0.006228571098824374,0.005263157974040678,piety-bless
oregano-suggest,holiness,0.0048286169715279085,0.005263157839758212,piety-bless
oregano-prophet,holiness,0.005856291376545355,0.005263157928381424,piety-bless
oregano-piety,holiness,0.006148562290077041,0.005263158026229239,piety-bless
oregano-bless,holiness,0.006107067898138931,0.005263157996892064,piety-bless
suggest-prophet,holiness,0.005821546050148492,0.005263157901713675,piety-bless
suggest-piety,holiness,0.006108078847558353,0.005263157993951319,piety-bless
suggest-bless,holiness,0.006067410478434187,0.005263157966042336,piety-bless
prophet-piety,holiness,0.008886312016808782,0.005263158112474863,piety-bless
prophet-bless,holiness,0.008781618530023403,0.0052631580798194145,piety-bless
piety-bless,holiness,0.009640562045512627,0.005263158208183732,piety-bless
spot-haunted,sneeze,0.005225794931543083,0.005263157846560188,piety-bless
spot-clay,sneeze,0.005240201443459355,0.005263157838315616,piety-bless
spot-lieutenant,sneeze,0.005204346578107699,0.005263157855678625,piety-bless
spot-fuzzy,sneeze,0.0052288703054534915,0.005263157855226999,piety-bless
spot-temperature,sneeze,0.0054157629679557695,0.005263157830650746,piety-bless
spot-rebellion,sneeze,0.005226421058473118,0.005263157898788925,piety-bless
spot-apex,sneeze,0.005207068737506021,0.005263157845128988,piety-bless
spot-mark,sneeze,0.005249853425833385,0.0052631578292437805,piety-bless
spot-foot,sneeze,0.005226588493208623,0.005263157842894785,piety-bless
spot-bond,sneeze,0.0051985035073299985,0.00526315788853357,piety-bless
spot-reliable,sneeze,0.005218680458116062,0.005263157838134267,piety-bless
spot-banjo,sneeze,0.005218635103376883,0.00526315785117228,piety-bless
spot-smell,sneeze,0.005431445045990348,0.005263157852113304,piety-bless
spot-tide,sneeze,0.005242834121647478,0.005263157830043639,piety-bless
spot-oregano,sneeze,0.005216875134908408,0.005263157851305312,piety-bless
spot-suggest,sneeze,0.005225149679831844,0.005263157829191042,piety-bless
spot-prophet,sneeze,0.00527111444303831,0.005263157917388688,piety-bless
spot-piety,sneeze,0.005321774323443444,0.005263158015147591,piety-bless
spot-bless,sneeze,0.005614210328137382,0.005263157985745746,piety-bless
haunted-clay,sneeze,0.005184969609351346,0.0052631578445307935,piety-bless
haunted-lieutenant,sneeze,0.005150892738238309,0.005263157861631658,piety-bless
haunted-fuzzy,sneeze,0.0051742013679082115,0.005263157862170407,piety-bless
haunted-temperature,sneeze,0.005351693230092052,0.005263157836729022,piety-bless
haunted-rebellion,sneeze,0.005171873670712526,0.005263157904865694,piety-bless
haunted-apex,sneeze,0.005153480234727926,0.005263157851238558,piety-bless
haunted-mark,sneeze,0.0051941413833271,0.005263157837115408,piety-bless
haunted-foot,sneeze,0.005172032797470885,0.005263157849420518,piety-bless
haunted-bond,sneeze,0.005145338538196386,0.0052631578944444595,piety-bless
haunted-reliable,sneeze,0.0051645169322524775,0.005263157844575318,piety-bless
haunted-banjo,sneeze,0.005164473825414607,0.005263157857277244,piety-bless
haunted-smell,sneeze,0.005366575347224739,0.00526315785846476,piety-bless
haunted-tide,sneeze,0.005187471372014758,0.005263157836737193,piety-bless
haunted-oregano,sneeze,0.005162801074199448,0.0052631578574947385,piety-bless
haunted-suggest,sneeze,0.005170665370272774,0.0052631578353301385,piety-bless
haunted-prophet,sneeze,0.005214342262559367,0.005263157923046645,piety-bless
haunted-piety,sneeze,0.005262463113567722,0.005263158020332839,piety-bless
haunted-bless,sneeze,0.005539893426163195,0.005263157991144504,piety-bless
clay-lieutenant,sneeze,0.0051643177297357274,0.00526315785367689,piety-bless
clay-fuzzy,sneeze,0.005187930574812758,0.005263157853396092,piety-bless
clay-temperature,sneeze,0.005367774910101185,0.0052631578287439746,piety-bless
clay-rebellion,sneeze,0.005185572447617674,0.005263157896048675,piety-bless
clay-apex,sneeze,0.005166938942537639,0.005263157843286048,piety-bless
clay-mark,sneeze,0.005208131717490034,0.0052631578287978265,piety-bless
clay-foot,sneeze,0.0051857336542898555,0.005263157841337634,piety-bless
clay-bond,sneeze,0.005158691202050833,0.005263157885884349,piety-bless
clay-reliable,sneeze,0.005178119607025425,0.0052631578367418295,piety-bless
clay-banjo,sneeze,0.005178075937401776,0.005263157848968335,piety-bless
clay-smell,sneeze,0.005382857120820886,0.0052631578500187985,piety-bless
clay-tide,sneeze,0.005201374268235756,0.005263157827949118,piety-bless
clay-oregano,sneeze,0.0051763813503365695,0.005263157848911254,piety-bless
clay-suggest,sneeze,0.0051843483554083036,0.005263157827750555,piety-bless
clay-prophet,sneeze,0.005228597962148004,0.005263157914326174,piety-bless
clay-piety,sneeze,0.0052773542587334805,0.005263158010312678,piety-bless
clay-bless,sneeze,0.005558537209726165,0.005263157981331002,piety-bless
lieutenant-fuzzy,sneeze,0.00515375875508055,0.00526315787163889,piety-bless
lieutenant-temperature,sneeze,0.005327758278296298,0.005263157845425438,piety-bless
lieutenant-rebellion,sneeze,0.005151476248827902,0.005263157912237391,piety-bless
lieutenant-apex,sneeze,0.005133439349493234,0.005263157859841824,piety-bless
lieutenant-mark,sneeze,0.005173310993634234,0.005263157846077303,piety-bless
lieutenant-foot,sneeze,0.005151632286736886,0.005263157858189264,piety-bless
lieutenant-bond,sneeze,0.005125455151878857,0.005263157903935044,piety-bless
lieutenant-reliable,sneeze,0.005144262232427793,0.005263157853300575,piety-bless
lieutenant-banjo,sneeze,0.005144219961400366,0.005263157866287952,piety-bless
lieutenant-smell,sneeze,0.005342343460818429,0.005263157867308373,piety-bless
lieutenant-tide,sneeze,0.005166770825118751,0.005263157845474321,piety-bless
lieutenant-oregano,sneeze,0.005142579639390969,0.005263157866212302,piety-bless
lieutenant-suggest,sneeze,0.005150291400578278,0.005263157843782724,piety-bless
lieutenant-prophet,sneeze,0.0051931178344622065,0.005263157932433802,piety-bless
lieutenant-piety,sneeze,0.005240295248907849,0.005263158030477088,piety-bless
lieutenant-bless,sneeze,0.005512157626513865,0.005263158001195827,piety-bless
fuzzy-temperature,sneeze,0.005355125869820179,0.005263157844648096,piety-bless
fuzzy-rebellion,sneeze,0.005174798087670407,0.00526315791748759,piety-bless
fuzzy-apex,sneeze,0.005156353443553377,0.0052631578605241034,piety-bless
fuzzy-mark,sneeze,0.0051971279895076505,0.005263157846472808,piety-bless
fuzzy-foot,sneeze,0.005174957658081138,0.005263157858321614,piety-bless
fuzzy-bond,sneeze,0.0051481891268403916,0.005263157906844621,piety-bless
fuzzy-reliable,sneeze,0.0051674208502138965,0.005263157853947811,piety-bless
fuzzy-banjo,sneeze,0.005167377623330834,0.005263157867365732,piety-bless
fuzzy-smell,sneeze,0.0053700506575300785,0.005263157867929728,piety-bless
fuzzy-tide,sneeze,0.00519043932785156,0.005263157845230783,piety-bless
fuzzy-oregano,sneeze,0.0051657002144078305,0.005263157866986491,piety-bless
fuzzy-suggest,sneeze,0.005173586418791944,0.00526315784395233,piety-bless
fuzzy-prophet,sneeze,0.005217385469696341,0.005263157936514703,piety-bless
fuzzy-piety,sneeze,0.005265641851787342,0.005263158038547805,piety-bless
fuzzy-bless,sneeze,0.005543872385321767,0.005263158007896173,piety-bless
temperature-rebellion,sneeze,0.005352392079395418,0.005263157886038938,piety-bless
temperature-apex,sneeze,0.0053307955387032965,0.005263157835457335,piety-bless
temperature-mark,sneeze,0.005378551434825383,0.005263157821161966,piety-bless
temperature-foot,sneeze,0.0053525789623438125,0.005263157833439681,piety-bless
temperature-bond,sneeze,0.0053212393306203394,0.005263157876057264,piety-bless
temperature-reliable,sneeze,0.005343752965170867,0.005263157828885833,piety-bless
temperature-banjo,sneeze,0.00534370234913388,0.005263157840840657,piety-bless
temperature-smell,sneeze,0.00558162881696683,0.005263157841837192,piety-bless
temperature-tide,sneeze,0.005370714142054371,0.005263157820005849,piety-bless
temperature-oregano,sneeze,0.005341738249116931,0.005263157840920088,piety-bless
temperature-suggest,sneeze,0.00535097304260791,0.005263157820242942,piety-bless
temperature-prophet,sneeze,0.005402295829046002,0.0052631579038217614,piety-bless
temperature-piety,sneeze,0.005458907639409507,0.005263157996512902,piety-bless
temperature-bless,sneeze,0.005786635921917798,0.005263157968460723,piety-bless
rebellion-apex,sneeze,0.0051540652093192306,0.0052631579023271315,piety-bless
rebellion-mark,sneeze,0.005194749440969383,0.005263157889099817,piety-bless
rebellion-foot,sneeze,0.005172628286279838,0.005263157901038558,piety-bless
rebellion-bond,sneeze,0.005145918908214893,0.005263157954898408,piety-bless
rebellion-reliable,sneeze,0.005165108157990401,0.005263157895960441,piety-bless
rebellion-banjo,sneeze,0.005165065026716188,0.005263157909873267,piety-bless
rebellion-smell,sneeze,0.005367282882070259,0.005263157911503967,piety-bless
rebellion-tide,sneeze,0.005188075633229909,0.00526315788831483,piety-bless
rebellion-oregano,sneeze,0.005163391327380028,0.005263157910000563,piety-bless
rebellion-suggest,sneeze,0.005171260083095785,0.0052631578842017145,piety-bless
rebellion-prophet,sneeze,0.005214961841737579,0.0052631579853410744,piety-bless
rebellion-piety,sneeze,0.0052631102808229566,0.005263158096540986,piety-bless
rebellion-bless,sneeze,0.005540703475583299,0.0052631580637917804,piety-bless
apex-mark,sneeze,0.005175954831903986,0.005263157835559234,piety-bless
apex-foot,sneeze,0.005154221638742799,0.005263157847772151,piety-bless
apex-bond,sneeze,0.00512797895600218,0.0052631578922150216,piety-bless
apex-reliable,sneeze,0.005146833102616623,0.005263157843198317,piety-bless
apex-banjo,sneeze,0.0051467907256477295,0.005263157855678944,piety-bless
apex-smell,sneeze,0.005345418343256107,0.005263157856795486,piety-bless
apex-tide,sneeze,0.005169398206355843,0.005263157835158593,piety-bless
apex-oregano,sneeze,0.005145146293132223,0.0052631578557797605,piety-bless
apex-suggest,sneeze,0.005152877388477921,0.005263157833998252,piety-bless
apex-prophet,sneeze,0.005195811614024737,0.005263157920152289,piety-bless
apex-piety,sneeze,0.0052431085930473055,0.005263158015447711,piety-bless
apex-bless,sneeze,0.005515676375996321,0.005263157986883214,piety-bless
mark-foot,sneeze,0.005194912043451907,0.00526315783340679,piety-bless
mark-bond,sneeze,0.005167635930736314,0.005263157877968177,piety-bless
mark-reliable,sneeze,0.005187232107815889,0.0052631578283197315,piety-bless
mark-banjo,sneeze,0.005187188060519785,0.005263157841162003,piety-bless
mark-smell,sneeze,0.005393767993316239,0.005263157842726886,piety-bless
mark-tide,sneeze,0.00521068824700586,0.0052631578203234265,piety-bless
mark-oregano,sneeze,0.005185478819957701,0.005263157841904245,piety-bless
mark-suggest,sneeze,0.005193514751073759,0.005263157819054637,piety-bless
mark-prophet,sneeze,0.005238148722575682,0.005263157907571318,piety-bless
mark-piety,sneeze,0.00528733153740481,0.0052631580058480325,piety-bless
mark-bless,sneeze,0.005571034374597438,0.005263157976265686,piety-bless
foot-bond,sneeze,0.0051460741062485426,0.005263157890841436,piety-bless
foot-reliable,sneeze,0.005165266259144659,0.005263157841263979,piety-bless
foot-banjo,sneeze,0.005165223121335484,0.005263157853767822,piety-bless
foot-smell,sneeze,0.005367472087815532,0.005263157854802675,piety-bless
foot-tide,sneeze,0.0051882372204391704,0.005263157833108148,piety-bless
foot-oregano,sneeze,0.0051635491684452585,0.005263157853983441,piety-bless
foot-suggest,sneeze,0.005171419116794433,0.00526315783200012,piety-bless
foot-prophet,sneeze,0.005215127525412263,0.005263157919369046,piety-bless
foot-piety,sneeze,0.0052632833423703765,0.005263158015951525,piety-bless
foot-bless,sneeze,0.005540920097282783,0.005263157986940369,piety-bless
bond-reliable,sneeze,0.0051387436991944795,0.00526315788457237,piety-bless
bond-banjo,sneeze,0.005138701655433881,0.005263157900196675,piety-bless
bond-smell,sneeze,0.005335743820992764,0.005263157901380209,piety-bless
bond-tide,sneeze,0.005161131065119888,0.005263157877973576,piety-bless
bond-oregano,sneeze,0.0051370701513361195,0.005263157899991563,piety-bless
bond-suggest,sneeze,0.005144740436759943,0.005263157873746386,piety-bless
bond-prophet,sneeze,0.005187335641117094,0.005263157975228327,piety-bless
bond-piety,sneeze,0.005234256582784592,0.005263158086711334,piety-bless
bond-bless,sneeze,0.0055046060579441326,0.005263158053438084,piety-bless
reliable-banjo,sneeze,0.005157755978541153,0.005263157849056619,piety-bless
reliable-smell,sneeze,0.005358536460378568,0.005263157850167883,piety-bless
reliable-tide,sneeze,0.005180605210102424,0.0052631578286669155,piety-bless
reliable-oregano,sneeze,0.005156093994789187,0.0052631578493714404,piety-bless
reliable-suggest,sneeze,0.005163907644474667,0.005263157827024808,piety-bless
reliable-prophet,sneeze,0.005207302145864042,0.005263157913911879,piety-bless
reliable-piety,sneeze,0.005255109709714931,0.0052631580102759645,piety-bless
reliable-bless,sneeze,0.005530690605001596,0.005263157981243253,piety-bless
banjo-smell,sneeze,0.005358485216034369,0.005263157863101044,piety-bless
banjo-tide,sneeze,0.005180561437514048,0.005263157841074198,piety-bless
banjo-oregano,sneeze,0.005156051235842749,0.005263157862114409,piety-bless
banjo-suggest,sneeze,0.005163864562817336,0.005263157839154345,piety-bless
banjo-prophet,sneeze,0.005207257264893808,0.00526315792919604,piety-bless
banjo-piety,sneeze,0.005255062832643833,0.005263158028895932,piety-bless
banjo-bless,sneeze,0.005530631945918774,0.005263157999048137,piety-bless
smell-tide,sneeze,0.005385832974434489,0.005263157841852464,piety-bless
smell-oregano,sneeze,0.005356496738849077,0.005263157862035454,piety-bless
smell-suggest,sneeze,0.0053658462099300695,0.005263157840555,piety-bless
smell-prophet,sneeze,0.005417809143530972,0.005263157930013279,piety-bless
smell-piety,sneeze,0.005475132577795817,0.005263158028830969,piety-bless
smell-bless,sneeze,0.00580709108355898,0.005263157999168897,piety-bless
tide-oregano,sneeze,0.005178862855467738,0.005263157840882121,piety-bless
tide-suggest,sneeze,0.005186848651792212,0.005263157819570759,piety-bless
tide-prophet,sneeze,0.005231203045443282,0.005263157906693657,piety-bless
tide-piety,sneeze,0.00528007561677538,0.005263158003791337,piety-bless
tide-bless,sneeze,0.005561945438198799,0.005263157974040678,piety-bless
oregano-suggest,sneeze,0.005162192788597924,0.005263157839758212,piety-bless
oregano-prophet,sneeze,0.00520551567830189,0.005263157928381424,piety-bless
oregano-piety,sneeze,0.005253243799137334,0.005263158026229239,piety-bless
oregano-bless,sneeze,0.005528355795677238,0.005263157996892064,piety-bless
suggest-prophet,sneeze,0.005213703757954854,0.005263157901713675,piety-bless
suggest-piety,sneeze,0.0052617961810053114,0.005263157993951319,piety-bless
suggest-bless,sneeze,0.005539058656506166,0.005263157966042336,piety-bless
prophet-piety,sneeze,0.005309310811909937,0.005263158112474863,piety-bless
prophet-bless,sneeze,0.005598580505467455,0.0052631580798194145,piety-bless
piety-bless,sneeze,0.005664314879282734,0.005263158208183732,piety-bless
spot-haunted,praying,0.00486632998126722,0.005263157846560188,piety-bless
spot-clay,praying,0.004870655882401125,0.005263157838315616,piety-bless
spot-lieutenant,praying,0.004856818975971885,0.005263157855678625,piety-bless
spot-fuzzy,praying,0.004856972134579104,0.005263157855226999,piety-bless
spot-temperature,praying,0.00485587437014497,0.005263157830650746,piety-bless
spot-rebellion,praying,0.004885042150308383,0.005263157898788925,piety-bless
spot-apex,praying,0.004851364011392904,0.005263157845128988,piety-bless
spot-mark,praying,0.004904339586718596,0.0052631578292437805,piety-bless
spot-foot,praying,0.004881985740388471,0.005263157842894785,piety-bless
spot-bond,praying,0.0048962582228618545,0.00526315788853357,piety-bless
spot-reliable,praying,0.004883719108094411,0.005263157838134267,piety-bless
spot-banjo,praying,0.004859227260196989,0.00526315785117228,piety-bless
spot-smell,praying,0.004868291590832739,0.005263157852113304,piety-bless
spot-tide,praying,0.004862043509041398,0.005263157830043639,piety-bless
spot-oregano,praying,0.004851583183488802,0.005263157851305312,piety-bless
spot-suggest,praying,0.004868396151992874,0.005263157829191042,piety-bless
spot-prophet,praying,0.005934501480690847,0.005263157917388688,piety-bless
spot-piety,praying,0.00621834056011757,0.005263158015147591,piety-bless
spot-bless,praying,0.006076663134107467,0.005263157985745746,piety-bless
haunted-clay,praying,0.004868211778129329,0.0052631578445307935,piety-bless
haunted-lieutenant,praying,0.004854408733790788,0.005263157861631658,piety-bless
haunted-fuzzy,praying,0.004854561518002805,0.005263157862170407,piety-bless
haunted-temperature,praying,0.004853466436838987,0.005263157836729022,piety-bless
haunted-rebellion,praying,0.0048825627584909706,0.005263157904865694,piety-bless
haunted-apex,praying,0.004848967097710698,0.005263157851238558,piety-bless
haunted-mark,praying,0.004901812731613809,0.005263157837115408,piety-bless
haunted-foot,praying,0.004879513852425978,0.005263157849420518,piety-bless
haunted-bond,praying,0.004893751262393137,0.0052631578944444595,piety-bless
haunted-reliable,praying,0.004881242964961716,0.005263157844575318,piety-bless
haunted-banjo,praying,0.004856811129894089,0.005263157857277244,piety-bless
haunted-smell,praying,0.004865853277946062,0.00526315785846476,piety-bless
haunted-tide,praying,0.004859620490222037,0.005263157836737193,piety-bless
haunted-oregano,praying,0.004849185734517863,0.0052631578574947385,piety-bless
haunted-suggest,praying,0.004865957583028473,0.0052631578353301385,piety-bless
haunted-prophet,praying,0.005929239940815714,0.005263157923046645,piety-bless
haunted-piety,praying,0.006212261620443823,0.005263158020332839,piety-bless
haunted-bless,praying,0.006070995418432645,0.005263157991144504,piety-bless
clay-lieutenant,praying,0.004858682774203396,0.00526315785367689,piety-bless
clay-fuzzy,praying,0.004858836222425462,0.005263157853396092,piety-bless
clay-temperature,praying,0.004857736382337842,0.0052631578287439746,piety-bless
clay-rebellion,praying,0.004886959439942276,0.005263157896048675,piety-bless
clay-apex,praying,0.004853217499329751,0.005263157843286048,piety-bless
clay-mark,praying,0.004906293592562896,0.0052631578287978265,piety-bless
